N,CITY_NUM,GMAX,PC,PM
2000,75,1000,0.9,0.1
x,y
4063.9,
3651.68,
3951.25,
3973.31,
3932.17,
4077.63,
4027.16,
3887.7,
3851.4,
3575.81,
3547.42,
3844.53,
3358.36,
3979.53,
3801.91,
3996.52,
3962.49,
3456.94,
3939.13,
3669.13,
3567.75,
3937.73,
3683.69,
4108.52,
4048.18,
4079.94,
3985.8,
4033.12,
3757.61,
3970.83,
3822.13,
3969.06,
3547.51,
3454.21,
3776.43,
3951.25,
3605.28,
4003.69,
3792.08,
4156.12,
4086.42,
3850.37,
3949.66,
3838.71,
3901.29,
3687.95,
3894.28,
4050.7,
3586.58,
3776.67,
3848.91,
4347.21,
3613.84,
4017.25,
3610.1,
3623.8,
3858.4,
3863.77,
4049.74,
3896.14,
3728.29,
4029,
3849.83,
3928.99,
4205.52,
3877.41,
3381.53,
3697.31,
3839.47,
3793.19,
3930.52,
3901.66,
3793.86,
3645.01,
3779.82,
3840.02,
3785.03,
3963.19,
3965.28,
3914.16,
3581.99,
4182.04,
3921.15,
3609.81,
4119.24,
3735.28,
3707.99,
4091.5,
3816.21,
3960.93,
3618.3,
4007.27,
3917.37,
3607.26,
3951.92,
3638.2,
3713.47,
4102,
3812.38,
3652.25,
3608.87,
3671.81,
3905.95,
4151.82,
3999.25,
3506.8,
3997.93,
3719.56,
3696.43,
3646.29,
3638.83,
3800.72,
4058.36,
3959.42,
3606.37,
3904.85,
3766.11,
3710.84,
3974.27,
4030.72,
3649.04,
3817.73,
3836.89,
4082.08,
3864.53,
3532.41,
3861.04,
3857.81,
3445.58,
3940.93,
3829.09,
3537.44,
3884.25,
3806.16,
3928.99,
3787.6,
3942.87,
4030.8,
3791.92,
3680.38,
3876.31,
3775.36,
3818.15,
4157.05,
3849.78,
3774.79,
3691.43,
3821.97,
3980.9,
3456.28,
4287.38,
3813.75,
3809.82,
4010.73,
3688.37,
4096.3,
4058.2,
3530.03,
4278.19,
4186.02,
3892.55,
3754.88,
3701.84,
3672.02,
4043.36,
3917.47,
4310.89,
3952.39,
4059.97,
4057.39,
3678.87,
4129.82,
3905.94,
4165.97,
4089.42,
3919.36,
4269.16,
3716.97,
3737.69,
3890.34,
3862.99,
3730.12,
3795.39,
3594.4,
4194.25,
3868.76,
3913.95,
3777.59,
3729.9,
3937.8,
4151.31,
4036.34,
3554.32,
4104.46,
3878.5,
4122.95,
3804.59,
3674.59,
4215.57,
3612.6,
3838.87,
3890.66,
3899.27,
3922.84,
3709.41,
3813.45,
3801.61,
3889.13,
3850.81,
4050.03,
3681.44,
4035.53,
3732.4,
3754.29,
4068.4,
3785.16,
3800.57,
3713.83,
3801.61,
3990.48,
3983.97,
3771.52,
3829.85,
3657.93,
3698.06,
3975.68,
3795.81,
3888.96,
3791.17,
3403.13,
3574.98,
3704.68,
3909.64,
4112.38,
3900.02,
3565.07,
4066.2,
3932,
3856.13,
3738.08,
3768.86,
3748.26,
3750.3,
3809.09,
3873,
3792.07,
3853.22,
3617.48,
3769.43,
3909.61,
3696.15,
3653.89,
3811.07,
3708.38,
4122.13,
3691.04,
3865.18,
3886.6,
4044.53,
3656.57,
3926.78,
3512.06,
3743.59,
3767.63,
3916.61,
3853.38,
3814.5,
3825.57,
3742.92,
3938.1,
3538.12,
3980.78,
3518.63,
3966.39,
3462.9,
4103.25,
4057.97,
4069.33,
3810.23,
3919.23,
3983.24,
4007.53,
3656.23,
3649.69,
3914.09,
3911.41,
3686.74,
4012.64,
3825.83,
3807.43,
3732.46,
3717.77,
4131.04,
3488.49,
3911.96,
3983.23,
3730.56,
4130.83,
3826.01,
3754,
3827.58,
3950.01,
4024.89,
3834.15,
3710.17,
4095.88,
3772.31,
3774.37,
3568.15,
3746.03,
3582.27,
3795.11,
3898.51,
3508.5,
3647.2,
3841.24,
4039.66,
4070.59,
3841.46,
4042.34,
4034.8,
3782.07,
3682.12,
3611.8,
3985.17,
3519.27,
3466.49,
3714.72,
3857.28,
3449.13,
3788.33,
3887.98,
3715.21,
3734.04,
3754.96,
3830.04,
3574.48,
4027.56,
3882.54,
3594.55,
3853.28,
3737.46,
3744.26,
3839.19,
3939.75,
3976.77,
3527.7,
3652.91,
4187.23,
3722.29,
4003.47,
3853.64,
3768.6,
3517.55,
3991.16,
3989.67,
4051.56,
3551.84,
4163.58,
3806.36,
3681.75,
3935.63,
3929.11,
3795.46,
3937.69,
4044.73,
3867.94,
3735.37,
4097.77,
3828.12,
4035.96,
4047.82,
3978.05,
3997.18,
3947.76,
3805.46,
3929.05,
3569.1,
3820.16,
3997.65,
3845.5,
4035.08,
3893.57,
3830.47,
3228.8,
3928.01,
3909.35,
3650.09,
3757.89,
3807.52,
3716.79,
3833.15,
3860.48,
4285.38,
3654.55,
4037.2,
3984.3,
4058.42,
3560.07,
3793.5,
3591.51,
3825.4,
3757.71,
4109.91,
3586.26,
3735.96,
3872.67,
4027.9,
3731.39,
3918.26,
3785.66,
3900.29,
3752.85,
3644.28,
3772.48,
3718.53,
3643.01,
3663.66,
3905.86,
3453.07,
3907.77,
3749.25,
4035.27,
3595.25,
3849.35,
4297.62,
3567.59,
3591.13,
3928.06,
3894.59,
4149.31,
4137.06,
3893.68,
3564.23,
3546.95,
3717.43,
3530.01,
3891.32,
3624.21,
3809.45,
3858.92,
4077.24,
3949.97,
3651.61,
3921.93,
4014.13,
3942.8,
4006.74,
4086.09,
3924.38,
3857.9,
3763.69,
3921.18,
4055.49,
3665.88,
3796.01,
3832.27,
3561.28,
3762.38,
3555.86,
3825.83,
3951.01,
3472.54,
3979.38,
3872.25,
4059.25,
3683.95,
3948.55,
3605.29,
3817.23,
3744.09,
3747.96,
3741.69,
4005.12,
3935.49,
3515.96,
3858.69,
3568.33,
3780.36,
4058.86,
4065.8,
4018.35,
3909.57,
3954.69,
4039.1,
3959.28,
3733.04,
3531.74,
3957.87,
4149.46,
3886.43,
3689.86,
3862.26,
3856.77,
4031.93,
3864.49,
3877.22,
3616.44,
3437.52,
3756.16,
3725.1,
3993.83,
3719.17,
3812.73,
3666.39,
4238.94,
3586.57,
3847.94,
4000.98,
4047.47,
3753.37,
4003.14,
3964.88,
3780.19,
3731.96,
3690.39,
3710.28,
3828.81,
3950.25,
3735.19,
3913.25,
3612.31,
3914.84,
3906.58,
3727.03,
3889.05,
4002.82,
3530.18,
3947.85,
3798.53,
3597.26,
3887.67,
4128.92,
3753.46,
4059.43,
3826.13,
3859.06,
3655.12,
3803.76,
3804.19,
3817.37,
4083.94,
3763.06,
4203.92,
4053.49,
3882.96,
3987.51,
3958.48,
3542.88,
4014.18,
3801.64,
4013.66,
3575.34,
3756.89,
3802.8,
3797.81,
3675.89,
4076.54,
3957.11,
3652.33,
3788.53,
3882.67,
3812,
4128.29,
3761.47,
3707.44,
3775.51,
3460.25,
3939.14,
3821.31,
3749.98,
3480.29,
3812.48,
3883.26,
4250.87,
4091.63,
3856.96,
4057.92,
3807.94,
3848.12,
3638.36,
3569.85,
3868.21,
3918.62,
3961.49,
4074.6,
3530.84,
3754.28,
3922.54,
3852.52,
3701.2,
3868.53,
3870.04,
3973.56,
3830.37,
4155.13,
3929.79,
3892.04,
3592.02,
3839.84,
3798.47,
4034.97,
3714.13,
3876.79,
3833.25,
4001.96,
3836.94,
4222.31,
4000.72,
3537.57,
3805.31,
3759.26,
3742.43,
3563.55,
3941.33,
3785.15,
3452.2,
3889.13,
4040.28,
3884.05,
3743.48,
3659.08,
3666.79,
3903.2,
3621.85,
3745.42,
3676.43,
3900.1,
3825.6,
4032.39,
3597.73,
3863.56,
4101.46,
3380.39,
4081.68,
3745.24,
3812.18,
3907.55,
3803.49,
3714.41,
3800.26,
3659.15,
3917.52,
4103.12,
3612.79,
4306.03,
3626.43,
3679.87,
3531.93,
4130.84,
3899.52,
3769.64,
3733.71,
4043.42,
4024.25,
4026.48,
4094.25,
3814.76,
4011.75,
4013,
3771.17,
3815.57,
3818.77,
3550.21,
4068.75,
3938.8,
3700.26,
3853.08,
3835.59,
3928.28,
3945.34,
3995.13,
3780.51,
4128.94,
4013.15,
3781.11,
3732.44,
3731.1,
4001.17,
3736.91,
3603.13,
4051.26,
3772.23,
3680.46,
3553.34,
3996.8,
3914.28,
3628.86,
3841.58,
3896.31,
3721.77,
3669.89,
3777.36,
3659.98,
3939.34,
3582.79,
4202.08,
3717.35,
4077.76,
3790.48,
3777.95,
3973.84,
3734.1,
3777.62,
3539.75,
3520.47,
3930.43,
3827.28,
3814.51,
3584.82,
3781.27,
3914.73,
4072.47,
3604.79,
3792.52,
3890.03,
3612.41,
3800.63,
3839.82,
3736.57,
4017.57,
4083.56,
3707.39,
3953.18,
4057.3,
3793.59,
4037.83,
3783.53,
3866.26,
3946.84,
3834.35,
3605.03,
3804.78,
3567.83,
3772.24,
4073.92,
4184.43,
4074.46,
3725.34,
3860.21,
3806.31,
3704.76,
3858.94,
3869.37,
4007.52,
3856.25,
3795.91,
3984.18,
3942.47,
3943.95,
3651.05,
3724.73,
3739.25,
3722.12,
3929.27,
3880.01,
4124.66,
3790.82,
3482.12,
3948.58,
3975.67,
4025.59,
3813.47,
3777.87,
4045.8,
3915.68,
3725.68,
4006.87,
3464.25,
3808.95,
3938.94,
4121.03,
3807.03,
4180.22,
3924.21,
3532.07,
4015.35,
3837.14,
3971.46,
3616.6,
3938.48,
3970.47,
3968.35,
3810.34,
3947.66,
4081.18,
3983.9,
3640.33,
4290.52,
3758.87,
3735.02,
3579.17,
3721.99,
3949.38,
3827.49,
3941.31,
3871.63,
3916.27,
3864.18,
3837.54,
3477.62,
3883.75,
3944.84,
3810.36,
4084.08,
4157.76,
3707.02,
3864.68,
3670.97,
3969.73,
3884.06,
3533.42,
3731.56,
4019.17,
3839.5,
3770.76,
3805.16,
3850.22,
4127.07,
3977.63,
3746.12,
3883.65,
4011.44,
3732.68,
4116.53,
3902.09,
3906.59,
3850.69,
3881.62,
3667.45,
3452.15,
3646.04,
3784.06,
3999.55,
3497.59,
3814.88,
3764.72,
4085.39,
3794.52,
3713,
3853.19,
4150.67,
4116.08,
4082.85,
4088.01,
3812.52,
4096.65,
3868.1,
3704.62,
3889.08,
4105.06,
3903.64,
3717.34,
3877.73,
3753.74,
3793.74,
3690.8,
4145.03,
3885.06,
4074.22,
4063.25,
3837.92,
3872.99,
3914.41,
3709.99,
4088.4,
3852.38,
3988.27,
3728.18,
3871.46,
3703.76,
3435.29,
3745.76,
3817.82,
3736.97,
3865.19,
3877.31,
4002.79,
3706.15,
4142.74,
3893.29,
4063.95,
3694.05,
3800.89,
3832.43,
3403.36,

duration(ms)
314534

min cost
3228.8

solution
63
10
42
16
36
73
67
72
21
44
40
62
52
0
2
17
57
54
22
29
1
43
49
23
4
61
18
41
3
31
64
11
74
12
35
51
71
55
7
38
13
60
19
65
20
5
27
26
30
70
37
46
69
58
48
24
39
25
56
14
34
6
32
9
33
66
8
53
45
59
47
15
68
28
50
